DT,High,Low,Rain
2009-01-29,30.92,16.14,0
2009-01-30,30.43,15.97,0
2009-01-31,29.67,15.82,0
2009-02-01,30.42,15.7,0
2009-02-02,30.62,16.22,0
2009-02-03,30.29,16.96,0
2009-02-04,30.36,17.71,0
2009-02-05,30.11,17.65,0
2009-02-06,30.11,17.23,0
2009-02-07,29.44,16.94,0
2009-02-08,28.65,16.24,0
2009-02-09,28.54,16,0
2009-02-10,28.76,15.75,0
2009-02-11,29.83,15.67,0
2009-02-12,29.7,16.98,0
2009-02-13,29.74,17.63,0
2009-02-14,30.29,17.35,0
2009-02-15,30.29,17.09,0
2009-02-16,30.2,15.26,0
2009-02-17,29.01,14.76,0
2009-02-18,29.68,14.82,0
2009-02-19,30.1,15.5,0
2009-02-20,29.3,15.29,0
2009-02-21,30.73,17.27,0
2009-02-22,31.59,18.34,0
2009-02-23,32.5,18.22,0
2009-02-24,32.73,18.89,0
2009-02-25,33.47,20.34,0
2009-02-26,33.72,20.36,0
2009-02-27,33.68,18.7,0
2009-02-28,34.12,18.84,0
2009-03-01,34.08,19.72,0
2009-03-02,33.66,19.21,0
2009-03-03,33.11,18.58,0
2009-03-04,33.53,18.74,0
2009-03-05,33.37,18.74,0
2009-03-06,34.15,19.98,0
2009-03-07,34.36,19.61,0
2009-03-08,32.6,17.08,0
2009-03-09,29.65,16.77,0.11000000000000001
2009-03-10,25.72,18.93,1.31
2009-03-11,29.39,20.02,0.9
2009-03-12,31.14,20.2,8.66
2009-03-13,31.92,19.33,0
2009-03-14,31.67,19.24,0.03
2009-03-15,31.23,19.29,0.02
2009-03-16,32.22,19.09,0
2009-03-17,32.78,19.22,0
2009-03-18,33.25,20.72,0
2009-03-19,34,20.13,0
2009-03-20,33.48,20.09,0
2009-03-21,31.89,21.99,0.92
2009-03-22,31.28,21.31,0.41000000000000003
2009-03-23,32.08,21.23,0.04
2009-03-24,30.98,21,0.88
2009-03-25,30.16,20.18,0.02
2009-03-26,31.48,19.77,0.12
2009-03-27,32.52,20.8,0.09
2009-03-28,33.3,20.56,0
2009-03-29,33.07,19.81,0
2009-03-30,33.74,19,0
2009-03-31,34.34,19.99,0
2009-04-01,34.92,20.65,0
2009-04-02,34.57,19.94,0
2009-04-03,34.76,19.62,0
2009-04-04,35.04,19.53,0
2009-04-05,34.8,19.21,0
2009-04-06,35.3,20.47,0
2009-04-07,34.78,22.08,0
2009-04-08,34.04,21.39,0
2009-04-09,33.62,20.84,0
2009-04-10,32.82,20.64,0
2009-04-11,34.13,21.21,0.03
2009-04-12,33.29,21.59,0
2009-04-13,35.61,21.51,0
2009-04-14,33.25,22.61,0
2009-04-15,33.84,22.43,0
2009-04-16,34.65,23.08,0
2009-04-17,34.1,22.84,0.04
2009-04-18,35.34,23.83,0.08
2009-04-19,34.03,22.32,4.97
2009-04-20,31.29,21.44,18.51
2009-04-21,32.47,21.83,2.08
2009-04-22,33.07,21.19,2.46
2009-04-23,32.49,21.26,1.6500000000000001
2009-04-24,33.71,22.71,1.4000000000000001
2009-04-25,30.2,22.05,4.76
2009-04-26,32.11,21.83,1.07
2009-04-27,32.92,21.66,0
2009-04-28,33.1,21.8,0.02
2009-04-29,33.93,21.89,0
2009-04-30,34.24,22.25,0
2009-05-01,32.98,22.06,0.03
2009-05-02,34.4,21.84,0.13
2009-05-03,34.95,23.15,2.63
2009-05-04,33.6,20.7,5.93
2009-05-05,31.31,20.85,1.74
2009-05-06,32.18,20.86,1.62
2009-05-07,33.6,21.9,0.01
2009-05-08,33.81,22.41,0.91
2009-05-09,31.86,21.53,8.4
2009-05-10,33.56,21.66,1.12
2009-05-11,34.22,22.32,0
2009-05-12,35.02,22.68,0
2009-05-13,34.45,21.34,0
2009-05-14,33.77,21.11,0
2009-05-15,32.65,19.9,7.72
2009-05-16,31.19,20.07,3.87
2009-05-17,32.32,20.79,12.84
2009-05-18,30.23,20.98,18.56
2009-05-19,32,20.63,42.74
2009-05-20,29.12,20.72,12.73
2009-05-21,30.11,20.27,10.629999999999999
2009-05-22,29.12,20.77,12.68
2009-05-23,30.59,21.86,7.89
2009-05-24,28.66,22.3,14.17
2009-05-25,28.85,22.03,0.91
2009-05-26,30.49,21.8,0.02
2009-05-27,30.09,21.88,2.25
2009-05-28,30.89,20.52,0.6
2009-05-29,29.73,20.61,18.84
2009-05-30,29.47,21.03,8.620000000000001
2009-05-31,30.18,20.43,11.040000000000001
2009-06-01,29.48,20.15,2.04
2009-06-02,29.97,20.36,0.13999999999999999
2009-06-03,29.61,21.18,0.13
2009-06-04,29.7,21.18,0.02
2009-06-05,28.66,21.3,4.359999999999999
2009-06-06,25.51,19.71,4.52
2009-06-07,26.44,19.66,0.8
2009-06-08,30.3,20.61,1.28
2009-06-09,29.93,20.67,0.08
2009-06-10,30.7,20.92,0.4
2009-06-11,29.57,20.47,16.32
2009-06-12,29.38,20.49,8.04
2009-06-13,29.58,20.53,10.379999999999999
2009-06-14,29.47,20.91,2.47
2009-06-15,28.38,20.55,4.57
2009-06-16,29.22,20.5,0.74
2009-06-17,29.3,21.66,8.87
2009-06-18,30.04,20.93,11.23
2009-06-19,29.08,21.12,2.5700000000000003
2009-06-20,29.18,20.09,1.8699999999999999
2009-06-21,28.12,20.04,0.02
2009-06-22,28.53,20.25,6.83
2009-06-23,29.45,20.65,0.23
2009-06-24,29.1,20.85,1.5999999999999999
2009-06-25,27.8,20.64,7.2
2009-06-26,24.78,20.45,14.23
2009-06-27,28.3,20.29,4.05
2009-06-28,29.2,20.3,2.68
2009-06-29,29.01,21.03,5.72
2009-06-30,29.37,20.74,8.82
2009-07-01,27.78,20.46,2.12
2009-07-02,26.55,20.54,10.46
2009-07-03,27.24,20.6,12.209999999999999
2009-07-04,25.39,20.69,13.2
2009-07-05,26.15,20.67,6.65
2009-07-06,26.74,20.87,5.74
2009-07-07,24.56,20.64,11.34
2009-07-08,24.37,20.68,10.26
2009-07-09,25.28,20.44,4.82
2009-07-10,26.61,20.58,0.69
2009-07-11,27.51,20.81,3.9000000000000004
2009-07-12,27.43,20.72,0.29000000000000004
2009-07-13,25.75,21.1,1.4000000000000001
2009-07-14,26.09,21.52,1.48
2009-07-15,25.28,20.48,18.66
2009-07-16,26.81,21.11,6.02
2009-07-17,26.34,21.3,10.07
2009-07-18,23.88,20.82,5.71
2009-07-19,25.24,20.6,5.19
2009-07-20,26.41,20.9,0.48
2009-07-21,27.19,20.68,0.51
2009-07-22,27.03,20.45,0.37
2009-07-23,28.01,20.09,0.18
2009-07-24,27.5,20.05,0.08
2009-07-25,27.58,20.01,0.07
2009-07-26,28.44,19.8,0
2009-07-27,27.41,20.25,0.74
2009-07-28,27.48,20.52,0.23
2009-07-29,27.59,20.82,10.21
2009-07-30,27.04,20.56,2.1
2009-07-31,27.5,20.74,4.9399999999999995
2009-08-01,27.91,20.83,2.84
2009-08-02,28.2,20.06,0.42
2009-08-03,27.81,20.19,0.44
2009-08-04,27.55,20.13,1.11
2009-08-05,26.76,19.62,0.29000000000000004
2009-08-06,27.97,19.75,0.13
2009-08-07,28.45,19.75,0.34
2009-08-08,28.17,19.9,0.9800000000000001
2009-08-09,28.35,20.34,0.99
2009-08-10,27.67,20.5,1.08
2009-08-11,27.47,20.44,0.69
2009-08-12,28.22,20.67,0.9
2009-08-13,27.68,20.57,0.37
2009-08-14,28,20.64,0.62
2009-08-15,25.54,20.52,3.73
2009-08-16,26.9,20.39,12.14
2009-08-17,23.81,20.47,21.21
2009-08-18,28.23,20.47,1.34
2009-08-19,29.16,21.11,2.43
2009-08-20,28.5,21.22,0.64
2009-08-21,28.54,20.59,11.66
2009-08-22,27.74,20.82,2.62
2009-08-23,26.21,20.36,6.37
2009-08-24,26.51,20.1,2.08
2009-08-25,26.25,19.99,3.37
2009-08-26,26.77,20.1,0.56
2009-08-27,27.38,19.68,0.26
2009-08-28,27.63,19.73,0.49
2009-08-29,28.2,19.87,0.46
2009-08-30,28.14,20.06,0.71
2009-08-31,26.54,20.75,6.88
2009-09-01,24.18,20.74,23.76
2009-09-02,25.04,20.83,3.1
2009-09-03,27.03,20.63,2.95
2009-09-04,25.17,21.34,4.39
2009-09-05,25.85,21.61,5.48
2009-09-06,27.69,20.99,3.35
2009-09-07,27.64,19.88,0.88
2009-09-08,27.86,19.93,0.18
2009-09-09,28.17,19.33,0.06
2009-09-10,28.06,19.52,0.05
2009-09-11,28.53,20.56,0.22
2009-09-12,27.87,21.28,4.79
2009-09-13,29.85,21.52,14.65
2009-09-14,27.49,20.36,10.77
2009-09-15,28,20.77,1.85
2009-09-16,27.26,20.96,19.12
2009-09-17,28.4,20.15,12.81
2009-09-18,27.7,20.6,37.44
2009-09-19,28,20.05,19.65
2009-09-20,27.26,21.06,13.95
2009-09-21,26.96,20.81,8.61
2009-09-22,28.42,20.59,3.54
2009-09-23,28.74,20.33,1.57
2009-09-24,27.9,19.73,2.37
2009-09-25,27.93,20.22,1.8199999999999998
2009-09-26,27.82,20.24,0.44
2009-09-27,28.14,20.77,0.69
2009-09-28,26.26,20.63,4.04
2009-09-29,24.96,19.61,7.57
2009-09-30,24.28,19.99,2.97
2009-10-01,22.22,19.57,7.31
2009-10-02,25.54,20.2,3.5999999999999996
2009-10-03,25.83,19.92,1.02
2009-10-04,26.93,20.18,0.81
2009-10-05,27.66,20.13,0.32
2009-10-06,27.9,19.08,0.55
2009-10-07,27.3,19.56,0.08
2009-10-08,27.68,19.4,0.46
2009-10-09,27.53,19.64,0.52
2009-10-10,27.47,20.43,1.53
2009-10-11,27.61,20.39,17.66
2009-10-12,27.38,20.25,7.71
2009-10-13,28.59,19.89,0.56
2009-10-14,28.4,19.07,1.06
2009-10-15,28.11,18.11,0.19
2009-10-16,28.98,18.33,0
2009-10-17,29.09,18.73,0
2009-10-18,29.53,19.61,0.04
2009-10-19,29.59,18.81,0
2009-10-20,29.31,19.29,0
2009-10-21,29.3,18.58,0
2009-10-22,28.83,17.49,0
2009-10-23,28.13,16.78,0
2009-10-24,27.52,17.87,0
2009-10-25,27.8,18.14,0
2009-10-26,28.38,18.31,0
2009-10-27,28.8,18.91,0
2009-10-28,27.29,20.39,8.23
2009-10-29,25.78,20.27,1.93
2009-10-30,27.88,18.47,0.62
2009-10-31,28.58,17.93,0
2009-11-01,28.79,18.28,0
2009-11-02,28.59,17.87,0
2009-11-03,25.98,19.31,1.21
2009-11-04,26.18,19.79,1.74
2009-11-05,24.72,19.09,1.71
2009-11-06,23.96,20.25,5.58
2009-11-07,23.02,20.07,3.85
2009-11-08,22.56,20.12,15.05
2009-11-09,24.98,19.89,2.59
2009-11-10,22.68,19.7,15.08
2009-11-11,26.96,19.19,0.62
2009-11-12,28.82,20.24,2.67
2009-11-13,26.85,20.56,2.46
2009-11-14,25,20.61,7.03
2009-11-15,24.9,19.62,6.79
2009-11-16,27.27,20.27,0.46
2009-11-17,27.01,20.34,7.39
2009-11-18,26.81,19.08,11.29
2009-11-19,26.37,19.54,15.719999999999999
2009-11-20,27,20.97,4.79
2009-11-21,27.33,20.44,3.12
2009-11-22,27.27,20.21,0.79
2009-11-23,27.04,20.57,0.64
2009-11-24,27.04,19.92,2.45
2009-11-25,28.24,19.17,0.18
2009-11-26,27.93,18.3,0.02
2009-11-27,26.77,17.2,0
2009-11-28,26.12,16.36,0
2009-11-29,26.42,16.77,0
2009-11-30,27.4,18,0
2009-12-01,27.5,18.41,1.41
2009-12-02,26.22,19.34,3.6999999999999997
2009-12-03,26.35,20.23,4.09
2009-12-04,26.13,19.65,8.05
2009-12-05,26.83,16.43,0.02
2009-12-06,25.62,15.38,0
2009-12-07,26.05,15.56,0
2009-12-08,25.93,16.01,0
2009-12-09,26.9,15.29,0
2009-12-10,26.36,15.29,0
2009-12-11,25.76,16.32,0
2009-12-12,24.47,17.82,0.64
2009-12-13,25.82,17.3,0.98
2009-12-14,27.46,17.81,0.03
2009-12-15,25.35,18.48,2.0100000000000002
2009-12-16,24.56,18.51,6.94
2009-12-17,24.76,17.81,2
2009-12-18,26.44,18.83,0.7
2009-12-19,26.4,19.01,0.1
2009-12-20,26.26,18.91,0.04
2009-12-21,23.68,18.5,1.53
2009-12-22,24.99,18.04,1.53
2009-12-23,25.79,18.27,0.01
2009-12-24,26.23,18.33,0.01
2009-12-25,26.6,16.96,0.02
2009-12-26,27.07,17.52,0.21
2009-12-27,25.94,18.46,0.8200000000000001
2009-12-28,25.14,18.09,2.25
2009-12-29,25.39,17.97,0.43000000000000005
2009-12-30,26.77,18.35,0
2009-12-31,28.17,18,7.64
2010-01-01,26.88,16.69,0
2010-01-02,26.86,17.28,0
2010-01-03,25.85,15.08,0.01
2010-01-04,27.43,13.92,0
2010-01-05,27.85,14.95,0
2010-01-06,26.77,15.1,0
2010-01-07,25.86,15.66,0
2010-01-08,26.94,16.65,0
2010-01-09,25.96,19.24,0.73
2010-01-10,27.88,19.95,0.04
2010-01-11,28.05,19.97,0.15
2010-01-12,27.63,20.48,1.16
2010-01-13,27.48,20.17,1.98
2010-01-14,28.9,19.33,0.02
2010-01-15,26.66,15.38,0
2010-01-16,27.24,15.75,0
2010-01-17,27.93,17.78,0.01
2010-01-18,27.27,18.24,0.23
2010-01-19,27.37,18.46,0.33
2010-01-20,27.32,15.63,0
2010-01-21,27.38,14.49,0
2010-01-22,27.23,14.42,0
2010-01-23,26.94,13.83,0
2010-01-24,27.19,15.59,0
2010-01-25,26.92,17.95,0
2010-01-26,27.21,16.71,0
2010-01-27,27.32,16.94,0
2010-01-28,27.39,16.62,0
2010-01-29,28.07,16.64,0
2010-01-30,28.63,16.56,0
2010-01-31,28.36,16.11,0
2010-02-01,28.08,16.26,0
2010-02-02,28.37,15.36,0
2010-02-03,28.74,15.22,0
2010-02-04,28.65,15.69,0
2010-02-05,28.43,14.95,0
2010-02-06,28.09,15.06,0
2010-02-07,27.51,16.06,0
2010-02-08,28.65,16.51,0
2010-02-09,30.21,17.23,0
2010-02-10,30.12,18.01,0
2010-02-11,30.52,18.57,0
2010-02-12,30.86,18.8,0
2010-02-13,31.63,18.55,0
2010-02-14,32.57,18.9,0
2010-02-15,32.57,18.22,0
2010-02-16,31.95,17.16,0
2010-02-17,32.38,17.87,0
2010-02-18,32.92,18.87,0
2010-02-19,32.84,19.22,0
2010-02-20,33.13,19.73,0
2010-02-21,32.74,19.63,0
2010-02-22,32.86,19.87,0
2010-02-23,32.63,20.68,0.01
2010-02-24,30.5,21.67,0.5700000000000001
2010-02-25,31.12,22.06,0.19
2010-02-26,30.85,21.28,0.06
2010-02-27,33.12,20.12,0
2010-02-28,33.11,19.3,0
2010-03-01,32.33,18.37,0
2010-03-02,32.85,18.05,0
2010-03-03,33.25,17.48,0
2010-03-04,32.81,19.43,0
2010-03-05,33,20.84,0
2010-03-06,33.53,22.61,0
2010-03-07,33.63,22.71,0
2010-03-08,34.19,21.84,0
2010-03-09,34.42,20.21,0
2010-03-10,33.49,20.96,0
2010-03-11,32.81,18.91,0
2010-03-12,32.9,18.8,0
2010-03-13,32.53,18.63,0
2010-03-14,33.32,19.26,0
2010-03-15,34.58,21.45,0
2010-03-16,33.46,21.68,0
2010-03-17,33.67,20.07,0
2010-03-18,32.71,19.13,0
2010-03-19,32.78,19.14,0
2010-03-20,34.09,20.34,0
2010-03-21,34.71,20.09,0
2010-03-22,34.45,19.87,0
2010-03-23,34.66,20.67,0
2010-03-24,34.55,19.22,0
2010-03-25,34.8,20.1,0
2010-03-26,34.36,21.14,0
2010-03-27,34.18,22.93,0
2010-03-28,33.79,23.45,0.02
2010-03-29,34.21,23.12,0
2010-03-30,33.4,23.55,0.77
2010-03-31,31.34,21.66,1.07
2010-04-01,33.93,21.55,0
2010-04-02,35.07,22.57,0
2010-04-03,34.52,23.42,0
2010-04-04,34.74,21.63,0
2010-04-05,34.79,22.56,0
2010-04-06,35.3,22.16,0
2010-04-07,35.71,22.12,0
2010-04-08,32.4,22.84,0.22999999999999998
2010-04-09,35.01,23.76,0
2010-04-10,36.02,24.41,0
2010-04-11,36.27,24.96,0
2010-04-12,34.9,22.87,0.060000000000000005
2010-04-13,34.72,23.1,1.25
2010-04-14,34.27,22.91,2.35
2010-04-15,34.54,23.49,0.11
2010-04-16,34.1,23.18,0
2010-04-17,34.2,23.34,0.06999999999999999
2010-04-18,34.02,22.37,0.97
2010-04-19,31.93,22.48,10.25
2010-04-20,33,23.23,3.29
2010-04-21,33.37,21.93,3.89
2010-04-22,32.52,22.28,6.6000000000000005
2010-04-23,33.62,22.85,0.1
2010-04-24,32.01,21.18,3.91
2010-04-25,32.28,22.46,0.12
2010-04-26,33,22.27,3.21
2010-04-27,33.32,21.88,1.98
2010-04-28,33.3,22.7,1.02
2010-04-29,33.47,23.33,0.04
2010-04-30,30.41,20.64,8.3
2010-05-01,30.55,21.66,1.12
2010-05-02,31.34,21.3,4.76
2010-05-03,31.77,22.35,0.86
2010-05-04,32.18,21.61,1.09
2010-05-05,32.36,22.64,1.33
2010-05-06,33.92,23.28,0.03
2010-05-07,33.11,23.71,0.78
2010-05-08,33.12,22.61,26.7
2010-05-09,32.98,23,0.3
2010-05-10,32.87,23.84,0.16
2010-05-11,34.14,23.39,0.03
2010-05-12,33.81,24.25,0.19
2010-05-13,32.96,23.53,0.65
2010-05-14,32.45,23.13,3.86
2010-05-15,33.12,22.39,3.32
2010-05-16,32.59,21.97,10.84
2010-05-17,32.67,22.47,6.92
2010-05-18,32.8,21.31,23.79
2010-05-19,24.71,20.7,14.92
2010-05-20,25.51,21.25,5.6
2010-05-21,28.03,21.09,2.44
2010-05-22,30.33,21.17,0.2
2010-05-23,31,22.41,4.42
2010-05-24,31.85,22.6,3.4
2010-05-25,31.9,22.46,0
2010-05-26,31.5,22.01,0.36
2010-05-27,32.7,22.86,0
2010-05-28,32.68,22.42,0.01
2010-05-29,32.79,22.9,0
2010-05-30,32.39,21.27,7.8
2010-05-31,31.07,21.57,3.21
2010-06-01,31.75,22.42,1.8800000000000001
2010-06-02,31.84,22.56,10.33
2010-06-03,32.12,22.29,14.13
2010-06-04,31.1,21.9,10.32
2010-06-05,30.38,21.35,2.07
2010-06-06,29.73,21.88,0.36000000000000004
2010-06-07,28.49,20.53,11.42
2010-06-08,29.41,21.11,4.54
2010-06-09,28.1,21.68,1.98
2010-06-10,28.21,21.02,9.07
2010-06-11,25.81,21.41,2.61
2010-06-12,27.19,20.92,11.94
2010-06-13,26.49,21.2,4.46
2010-06-14,26.26,21.23,8.95
2010-06-15,27.14,21.31,1.04
2010-06-16,28.63,21.7,3.3
2010-06-17,27.48,21.13,4.38
2010-06-18,28.68,21.12,3.5500000000000003
2010-06-19,30.57,20.85,3.4
2010-06-20,29.32,21.5,0.04
2010-06-21,29.59,21.49,1.4
2010-06-22,29.87,21.15,1.49
2010-06-23,29.32,20.85,2.85
2010-06-24,26.8,20.67,2.12
2010-06-25,28.19,21.35,1.68
2010-06-26,28.58,21.46,3.5300000000000002
2010-06-27,29.37,21.45,1.53
2010-06-28,30.02,20.94,1.14
2010-06-29,30.11,21.43,3.56
2010-06-30,29.93,21.32,4.14
2010-07-01,26.89,20.63,48.63
2010-07-02,25.06,20.81,13.63
2010-07-03,26.3,21.02,20.74
2010-07-04,28.92,21.37,4.45
2010-07-05,26.82,21.11,7.68
2010-07-06,25.89,20.45,5.78
2010-07-07,26.96,20.82,5.96
2010-07-08,27.13,20.77,5.57
2010-07-09,28.95,20.85,7.779999999999999
2010-07-10,30.12,20.67,8.97
2010-07-11,28.48,21.39,0.63
2010-07-12,28.1,20.63,6.97
2010-07-13,26.76,20.22,3.96
2010-07-14,28.65,20.18,0.16
2010-07-15,28.36,21,1.59
2010-07-16,28,20.25,10.6
2010-07-17,26.75,20.88,5.17
2010-07-18,27.33,21.16,7.760000000000001
2010-07-19,26.71,20.79,13.32
2010-07-20,25.74,20.28,18.08
2010-07-21,25.49,20.52,11.57
2010-07-22,25.01,20.1,4.84
2010-07-23,26.64,20.28,0.51
2010-07-24,25.86,20.99,0.55
2010-07-25,26.03,20.43,6.68
2010-07-26,27.04,20.68,1.8
2010-07-27,26.59,21.34,0.8200000000000001
2010-07-28,24.2,20.12,12.280000000000001
2010-07-29,25.23,20.03,8.51
2010-07-30,23.72,20.34,10.33
2010-07-31,25.81,20.91,0.1
2010-08-01,27.55,20.52,0.36
2010-08-02,26.48,20.86,0.31
2010-08-03,25.75,21.06,7.15
2010-08-04,26.57,21.25,7.36
2010-08-05,27.75,20.09,0.86
2010-08-06,27.55,20.24,1.26
2010-08-07,27.72,20.43,3.53
2010-08-08,28.3,20.64,1.73
2010-08-09,28.2,20.31,0.87
2010-08-10,28.19,20.73,0.08
2010-08-11,27.85,20.74,0.9
2010-08-12,27.66,20.77,5.69
2010-08-13,28.73,21.08,3.78
2010-08-14,28.26,21.83,4.85
2010-08-15,27.59,20.86,4.6
2010-08-16,28.51,20.84,9.9
2010-08-17,27.87,20.37,1.78
2010-08-18,27.18,20.78,1.09
2010-08-19,28.18,21.7,0.59
2010-08-20,26.98,20.95,9.57
2010-08-21,25.14,20.47,16.06
2010-08-22,27.3,20.63,9.09
2010-08-23,26.55,20.36,5.430000000000001
2010-08-24,24.43,20.38,16.080000000000002
2010-08-25,23.04,20.07,26.77
2010-08-26,24.48,20.11,4.67
2010-08-27,26.62,20.36,1.97
2010-08-28,28.37,21.45,2.59
2010-08-29,27.23,20.48,4.28
2010-08-30,26.46,20.12,12.11
2010-08-31,25.1,19.19,3.62
2010-09-01,27.35,19.55,0.16999999999999998
2010-09-02,27.32,20.2,0.71
2010-09-03,25.62,20.88,0.84
2010-09-04,26.43,19.5,0.9
2010-09-05,26.97,19.44,3.49
2010-09-06,26.26,20.62,1.4100000000000001
2010-09-07,26.74,20.77,1.36
2010-09-08,26.72,20.24,5.08
2010-09-09,27.96,19.62,0.91
2010-09-10,28.08,19.83,5.65
2010-09-11,27.33,20.52,3.22
2010-09-12,27.29,20.38,0.37
2010-09-13,26.79,20.15,2.73
2010-09-14,26.13,20.3,1.52
2010-09-15,25.69,20.12,1.77
2010-09-16,26.82,19.97,3.7800000000000002
2010-09-17,27.25,19.34,4.5200000000000005
2010-09-18,25.75,19.07,0.08
2010-09-19,27.16,19.74,0.03
2010-09-20,27.79,20.51,0.66
2010-09-21,28.87,20.21,21.55
2010-09-22,29.47,21.18,6.4399999999999995
2010-09-23,29.46,21.3,10.93
2010-09-24,30.17,19.85,7.76
2010-09-25,28.73,21.11,1.39
2010-09-26,28.93,21.36,4.46
2010-09-27,27.69,21.15,8.27
2010-09-28,29.08,20.74,0.53
2010-09-29,28.81,20.27,7.12
2010-09-30,30.38,21.1,1.7
2010-10-01,29.44,21.03,5.13
2010-10-02,27.84,20.72,15.76
2010-10-03,28.28,20.58,2.92
2010-10-04,28.85,20.71,3.32
2010-10-05,28.27,21.43,5.140000000000001
2010-10-06,27.38,20.2,5.36
2010-10-07,27.52,20.06,2.86
2010-10-08,28.32,20.91,0.92
2010-10-09,27.66,20.39,0.8
2010-10-10,27.77,20.85,0.8
2010-10-11,28.5,19.59,0.04
2010-10-12,28.07,20.37,0.11
2010-10-13,28.34,19.94,3.62
2010-10-14,27.81,19.64,9
2010-10-15,26.51,19.16,1.28
2010-10-16,27,18.8,1.01
2010-10-17,26.08,18.91,0
2010-10-18,28.07,19.55,0.4
2010-10-19,27.97,20.3,0.58
2010-10-20,26.62,20.53,7.51
2010-10-21,26.82,20.71,6.28
2010-10-22,25.92,20.08,1.7
2010-10-23,24.69,19.92,8.27
2010-10-24,26.99,20.2,0.73
2010-10-25,27.83,20.28,1
2010-10-26,27.62,20.77,4.36
2010-10-27,26.69,19.71,1.9
2010-10-28,26.89,19.46,0.86
2010-10-29,25.75,20.3,1.12
2010-10-30,23.82,19.67,6.2
2010-10-31,25.69,19.85,1.8900000000000001
2010-11-01,24.42,19.8,23.44
2010-11-02,25.07,20.25,10.19
2010-11-03,26.35,20.47,4.24
2010-11-04,27.81,19.15,4.91
2010-11-05,27.04,19.36,3.85
2010-11-06,25.92,18.46,0.15
2010-11-07,20.22,17.87,25.77
2010-11-08,24.35,18.6,2.11
2010-11-09,27.57,20.6,3.72
2010-11-10,27.39,19.94,9.26
2010-11-11,26.68,19.27,21.91
2010-11-12,27.43,20.62,0.9
2010-11-13,28.48,19.6,1.35
2010-11-14,28.06,19.7,0.61
2010-11-15,26.88,19.33,5.6000000000000005
2010-11-16,25.18,20.11,7.37
2010-11-17,24.28,19.97,10.16
2010-11-18,25.79,19.95,2.87
2010-11-19,26.7,19.25,0.77
2010-11-20,27.28,20.36,1.14
2010-11-21,25.96,19.53,2.05
2010-11-22,27.35,19.66,0.15
2010-11-23,26.3,19.59,1.32
2010-11-24,25.5,19.28,0.19
2010-11-25,25.02,19.57,2.13
2010-11-26,23.27,19.79,1.72
2010-11-27,22.29,18.09,3.82
2010-11-28,24.83,17.95,0.25
2010-11-29,26.07,18.64,0.03
2010-11-30,26.47,18.17,0
2010-12-01,23.15,18.76,0.39
2010-12-02,24.3,18.34,1.99
2010-12-03,25.24,16.56,0
2010-12-04,24.66,17.26,0.1
2010-12-05,23.5,17.81,0.16999999999999998
2010-12-06,22.33,15.92,0.86
2010-12-07,25.37,17.67,0.5800000000000001
2010-12-08,26.62,19.07,2.08
2010-12-09,26.58,18.04,0.78
2010-12-10,26.52,17.74,0
2010-12-11,26.73,18.48,0.12
2010-12-12,26.3,17.79,0.14
2010-12-13,26.25,17.95,0.24
2010-12-14,26.62,18.99,1.72
2010-12-15,25.84,19.2,3.3400000000000003
2010-12-16,23.91,18.1,2.29
2010-12-17,24.87,18.53,1.26
2010-12-18,25.81,14.03,0.01
2010-12-19,24.68,15.02,0.1
2010-12-20,22.45,15.89,1.14
2010-12-21,26.77,12.94,0
2010-12-22,27.11,11.54,0
2010-12-23,26.98,12.3,0
2010-12-24,25.74,12.65,0
2010-12-25,25.85,13.84,0
2010-12-26,26.61,14.4,0
2010-12-27,26.31,14.3,0
2010-12-28,26.2,15.37,1.11
2010-12-29,24.02,16.91,0.65
2010-12-30,26.18,16.71,0.06
2010-12-31,27.22,16.66,0
2011-01-01,27.8,17.61,0
2011-01-02,27.7,18.15,0.12
2011-01-03,25.78,16.44,0.88
2011-01-04,26.22,17.94,0.02
2011-01-05,24.63,16.71,0.14
2011-01-06,26.9,15.41,0
2011-01-07,27.93,15.44,0
2011-01-08,29.04,15.93,0
2011-01-09,29.08,14.66,0
2011-01-10,28.63,13.47,0
2011-01-11,28.47,11.54,0
2011-01-12,28.16,10.86,0
2011-01-13,28.78,12.37,0
2011-01-14,28.28,12.76,0
2011-01-15,28.06,14.83,0
2011-01-16,29.45,16.7,0
2011-01-17,29.34,16.54,0
2011-01-18,29.25,14.82,0
2011-01-19,29.71,14.9,0
2011-01-20,30.54,15.07,0
2011-01-21,29.15,15.61,0
2011-01-22,27.39,16.14,0.01
2011-01-23,27.24,14.28,0
2011-01-24,27.34,13.53,0
2011-01-25,27,14.74,0
2011-01-26,27.59,15.89,0
2011-01-27,28.81,13.53,0
2011-01-28,28.82,15.02,0
2011-01-29,28.81,15.02,0
2011-01-30,28.95,15.07,0
2011-01-31,29.51,15.17,0
2011-02-01,28.87,15.02,0
2011-02-02,27.79,14.83,0
2011-02-03,28.17,14.55,0
2011-02-04,27.95,14.02,0
2011-02-05,28.68,13.99,0
2011-02-06,28.85,13.34,0
2011-02-07,28.6,14.8,0
2011-02-08,29.98,14.64,0
2011-02-09,29.7,13.61,0
2011-02-10,29.66,14.73,0
2011-02-11,28.9,14.37,0
2011-02-12,28.69,14.53,0
2011-02-13,28.95,14.01,0
2011-02-14,29.53,15.46,0
2011-02-15,29.51,16.29,0
2011-02-16,28.97,17.25,0
2011-02-17,30.26,18.07,0
