year,horizon,start_date,end_date,avg_high,avg_low,avg_high_dev,avg_low_dev,total_rain,normal_total_rain,rain_excess,rainy_days,normal_rainy_days,wettest_2day,wettest_3day,wettest_5day,concentrated_rain_share,dry_streak,wet_streak,hot_streak,cool_streak,warm_night_streak,cool_night_streak,ante_dry,ante_wet,record_days,max_high_dev,min_high_dev,max_low_dev,min_low_dev,rain_ratio,month_label,season
2000,7,2000-01-16,2000-01-22,29.304285714285715,15.287142857142857,2.154887218045114,-0.47082706766917326,0.01,2.063684210526316,-2.053684210526316,0,4,0.01,0.01,0.01,1,7,0,2,0,0,0,12,0,2,3.0673684210526346,1.421578947368424,1.1305263157894743,-1.401052631578949,0.004845702626880898,Jan,winter
2000,7,2000-01-17,2000-01-23,29.39,15.024285714285714,2.1281203007518807,-0.6230075187969929,0.01,1.553684210526316,-1.543684210526316,0,3,0.01,0.01,0.01,1,7,0,3,0,0,0,13,0,3,3.0673684210526346,1.421578947368424,0.06526315789473713,-1.401052631578949,0.006436314363143631,Jan,winter
2000,7,2000-01-18,2000-01-24,29.495714285714286,15.247142857142856,2.152030075187971,-0.27872180451127826,0,0.7321052631578948,-0.7321052631578948,0,2,0,0,0,0,7,0,3,0,0,0,14,0,4,3.0673684210526346,1.421578947368424,1.6373684210526331,-1.401052631578949,0,Jan,winter
2000,7,2000-01-19,2000-01-25,29.494285714285716,15.538571428571428,2.065488721804512,0.11676691729323294,0,0.5410526315789475,-0.5410526315789475,0,1,0,0,0,0,7,0,3,0,0,0,15,0,4,3.0673684210526346,0.8157894736842088,1.6373684210526331,-1.401052631578949,0,Jan,winter
2000,7,2000-01-20,2000-01-26,29.302857142857142,15.667142857142856,1.7331578947368427,0.40872180451127826,0,0.18473684210526317,-0.18473684210526317,0,0,0,0,0,0,7,0,3,0,0,0,16,0,4,3.0673684210526346,-0.7026315789473685,1.6373684210526331,-0.9278947368421058,0,Jan,winter
2000,7,2000-01-21,2000-01-27,29.01142857142857,15.692857142857143,1.377593984962407,0.5703759398496242,0,0.10631578947368421,-0.10631578947368421,0,0,0,0,0,0,7,0,3,0,0,0,17,0,4,3.0673684210526346,-0.7026315789473685,1.6373684210526331,-0.13473684210526393,0,Jan,winter
2000,7,2000-01-22,2000-01-28,28.625714285714285,15.715714285714286,0.950902255639098,0.6096240601503761,0,0.10105263157894738,-0.10105263157894738,0,0,0,0,0,0,7,0,2,0,0,0,18,0,3,3.0673684210526346,-0.7026315789473685,1.6373684210526331,0.031578947368421595,0,Jan,winter
2000,7,2000-01-23,2000-01-29,28.32857142857143,15.882857142857143,0.5602255639097743,0.7662406015037594,0,0.18,-0.18,0,0,0,0,0,0,7,0,1,0,0,0,19,0,2,2.6715789473684204,-0.7026315789473685,1.6373684210526331,0.06526315789473713,0,Jan,winter
2000,7,2000-01-24,2000-01-30,28.095714285714287,15.84,0.191578947368421,0.7468421052631579,0,0.17631578947368423,-0.17631578947368423,0,0,0,0,0,0,7,0,0,0,0,0,20,0,1,1.8121052631578962,-0.7026315789473685,1.6373684210526331,-0.07052631578947377,0,Jan,winter
2000,7,2000-01-25,2000-01-31,27.887142857142855,15.55,-0.13285714285714328,0.40338345864661634,0,0.17210526315789473,-0.17210526315789473,0,0,0,0,0,0,7,0,0,0,0,0,21,0,0,0.8157894736842088,-0.7026315789473685,1.546842105263158,-0.7668421052631569,0,Jan,winter
2000,7,2000-01-26,2000-02-01,27.775714285714287,15.214285714285714,-0.39105263157894754,-0.03255639097744378,0,0.14789473684210527,-0.14789473684210527,0,0,0,0,0,0,7,0,0,0,0,0,22,0,0,0.3326315789473675,-0.9915789473684207,1.127894736842105,-1.5047368421052632,0,Jan,winter
2000,7,2000-01-27,2000-02-02,27.967142857142857,15.095714285714285,-0.3167669172932333,-0.2847368421052632,0,0.13421052631578945,-0.13421052631578945,0,0,0,0,0,0,7,0,0,0,0,0,23,0,0,0.3326315789473675,-0.9915789473684207,1.127894736842105,-1.5047368421052632,0,Jan,winter
2000,7,2000-01-28,2000-02-03,28.198571428571427,15.09,-0.23488721804511367,-0.43052631578947387,0.01,0.13736842105263156,-0.12736842105263155,0,0,0.01,0.01,0.01,1,7,0,0,0,0,0,24,0,0,0.3326315789473675,-0.9915789473684207,1.127894736842105,-1.5047368421052632,0.0727969348659004,Jan,winter
2000,7,2000-01-29,2000-02-04,28.36857142857143,15.722857142857142,-0.20842105263157965,0.0703007518796991,0.03,0.47526315789473683,-0.4452631578947368,0,1,0.03,0.03,0.03,1,7,0,0,0,1,0,25,0,0,0.3326315789473675,-0.9915789473684207,3.6457894736842107,-1.5047368421052632,0.06312292358803986,Jan,winter
2000,7,2000-01-30,2000-02-05,28.56285714285714,16.16857142857143,-0.1480451127819557,0.3291729323308272,0.08,0.5000000000000001,-0.4200000000000001,0,2,0.07,0.08,0.08,1,7,0,0,0,2,0,26,0,0,0.7552631578947349,-0.9915789473684207,3.6457894736842107,-1.5047368421052632,0.15999999999999998,Jan,winter
2000,7,2000-01-31,2000-02-06,28.774285714285714,16.751428571428573,-0.0035338345864671184,0.751954887218045,0.28,0.5494736842105263,-0.2694736842105263,1,2,0.25,0.27,0.28,0.9642857142857143,6,1,0,0,3,0,26,0,0,1.102631578947367,-0.9915789473684207,3.6457894736842107,-1.5047368421052632,0.5095785440613028,Jan,winter
2000,7,2000-02-01,2000-02-07,29.02857142857143,17.37,0.22751879699248023,1.2475187969924808,0.29000000000000004,0.6552631578947368,-0.36526315789473673,1,3,0.25,0.27,0.29000000000000004,0.9310344827586207,5,1,0,0,4,0,26,0,0,1.158421052631578,-0.9915789473684207,3.6457894736842107,-1.5047368421052632,0.4425702811244981,Feb,winter
2000,7,2000-02-02,2000-02-08,29.32,18.054285714285715,0.46804511278195393,1.8040601503759397,1.08,0.8026315789473685,0.2773684210526316,2,4,0.8,1,1.07,0.9259259259259258,4,1,0,0,5,0,26,0,0,1.158421052631578,-0.2784210526315789,3.6457894736842107,-1.1226315789473684,1.3455737704918034,Feb,winter
2000,7,2000-02-03,2000-02-09,29.295714285714286,18.722857142857144,0.3712781954887211,2.3229323308270677,1.85,0.9894736842105264,0.8605263157894737,3,5,1.56,1.57,1.82,0.8486486486486486,3,2,0,0,6,0,26,0,0,1.158421052631578,-0.8599999999999994,3.6457894736842107,-0.8168421052631594,1.8696808510638296,Feb,winter
2000,7,2000-02-04,2000-02-10,29.405714285714286,19.344285714285714,0.447293233082706,2.778571428571429,2.24,1.1363157894736844,1.1036842105263158,4,6,1.56,1.96,2.17,0.8749999999999999,2,3,0,0,7,0,26,0,0,1.158421052631578,-0.8599999999999994,3.6457894736842107,2.37263157894737,1.9712830013895322,Feb,winter
